Date,State,Humidity,Seasonality,Buffer Stock,Rainfall,Category,Price
2023-10-19,Meghalaya,25.07,Kharif,4318.01,44.49,Masur,59.22
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Onion,28.87
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Potato,24.43
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Gram,67.7
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Tur,57.91
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Urad,65.03
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Moong,73.64
2023-10-20,Meghalaya,60.72,Kharif,1430.19,38.4,Masur,44.0
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Onion,22.44
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Potato,19.51
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Gram,59.72
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Tur,66.67
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Urad,56.97
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Moong,72.21
2023-10-21,Meghalaya,36.71,Kharif,3665.99,38.78,Masur,57.01
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Onion,43.71
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Potato,17.09
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Gram,62.38
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Tur,73.52
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Urad,59.98
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Moong,65.75
2023-10-22,Meghalaya,80.83,Kharif,654.11,45.06,Masur,47.82
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Onion,30.42
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Potato,15.38
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Gram,61.55
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Tur,64.09
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Urad,66.18
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Moong,72.74
2023-10-23,Meghalaya,51.69,Kharif,3807.85,32.72,Masur,59.04
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Onion,26.44
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Potato,19.32
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Gram,53.79
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Tur,74.43
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Urad,66.46
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Moong,67.42
2023-10-24,Meghalaya,72.03,Kharif,4580.94,19.59,Masur,48.14
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Onion,34.08
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Potato,26.23
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Gram,60.41
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Tur,71.52
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Urad,65.17
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Moong,78.53
2023-10-25,Meghalaya,71.98,Kharif,792.49,39.3,Masur,55.16
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Onion,34.89
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Potato,14.59
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Gram,62.16
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Tur,67.76
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Urad,66.83
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Moong,72.69
2023-10-26,Meghalaya,59.41,Kharif,2340.17,49.04,Masur,52.31
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Onion,24.41
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Potato,19.56
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Gram,62.76
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Tur,60.23
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Urad,57.16
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Moong,72.29
2023-10-27,Meghalaya,89.15,Kharif,4977.76,44.55,Masur,50.2
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Onion,31.05
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Potato,13.84
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Gram,53.31
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Tur,67.65
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Urad,63.0
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Moong,66.29
2023-10-28,Meghalaya,56.94,Kharif,1587.26,41.34,Masur,54.22
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Onion,28.09
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Potato,23.3
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Gram,54.2
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Tur,75.3
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Urad,62.09
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Moong,80.0
2023-10-29,Meghalaya,70.6,Kharif,3315.95,5.3,Masur,51.67
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Onion,31.64
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Potato,18.78
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Gram,53.16
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Tur,73.73
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Urad,63.51
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Moong,72.5
2023-10-30,Meghalaya,35.13,Kharif,4415.94,6.66,Masur,61.81
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Onion,21.51
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Potato,17.12
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Gram,60.06
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Tur,76.99
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Urad,68.87
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Moong,77.12
2023-10-31,Meghalaya,52.13,Kharif,3165.92,10.33,Masur,46.34
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Onion,23.89
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Potato,10.91
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Gram,66.08
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Tur,71.6
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Urad,69.77
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Moong,69.27
2023-11-01,Meghalaya,81.27,Rabi,1625.21,44.18,Masur,51.85
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Onion,33.12
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Potato,24.58
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Gram,61.87
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Tur,79.67
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Urad,58.31
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Moong,74.77
2023-11-02,Meghalaya,76.58,Rabi,4016.81,15.88,Masur,61.2
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Onion,38.85
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Potato,17.42
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Gram,66.28
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Tur,57.47
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Urad,66.21
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Moong,70.49
2023-11-03,Meghalaya,29.05,Rabi,996.92,42.95,Masur,55.78
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Onion,24.82
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Potato,22.07
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Gram,58.54
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Tur,72.87
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Urad,61.29
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Moong,65.92
2023-11-04,Meghalaya,27.93,Rabi,1177.25,4.75,Masur,59.91
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Onion,23.8
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Potato,19.14
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Gram,60.37
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Tur,70.4
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Urad,61.5
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Moong,78.86
2023-11-05,Meghalaya,67.58,Rabi,1461.78,19.38,Masur,58.7
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Onion,26.0
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Potato,21.17
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Gram,58.94
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Tur,79.38
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Urad,65.7
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Moong,76.41
2023-11-06,Meghalaya,41.08,Rabi,3846.17,9.18,Masur,58.36
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Onion,32.33
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Potato,13.83
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Gram,45.69
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Tur,65.81
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Urad,73.33
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Moong,75.77
2023-11-07,Meghalaya,29.1,Rabi,3036.2,25.67,Masur,54.71
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Onion,23.02
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Potato,21.46
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Gram,61.41
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Tur,75.45
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Urad,74.26
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Moong,74.54
2023-11-08,Meghalaya,74.64,Rabi,1847.33,25.61,Masur,65.28
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Onion,32.04
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Potato,17.31
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Gram,63.44
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Tur,74.06
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Urad,69.81
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Moong,70.88
2023-11-09,Meghalaya,27.29,Rabi,2828.01,12.92,Masur,53.3
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Onion,31.39
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Potato,16.84
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Gram,57.47
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Tur,70.33
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Urad,62.77
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Moong,67.78
2023-11-10,Meghalaya,30.23,Rabi,2538.46,46.34,Masur,55.86
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Onion,31.76
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Potato,22.24
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Gram,55.66
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Tur,65.85
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Urad,59.24
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Moong,81.87
2023-11-11,Meghalaya,70.73,Rabi,156.46,21.67,Masur,46.82
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Onion,20.33
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Potato,24.97
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Gram,55.33
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Tur,66.43
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Urad,71.16
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Moong,76.26
2023-11-12,Meghalaya,23.18,Rabi,3177.18,44.99,Masur,57.71
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Onion,30.09
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Potato,15.36
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Gram,55.32
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Tur,70.78
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Urad,63.2
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Moong,76.25
2023-11-13,Meghalaya,35.18,Rabi,555.01,41.69,Masur,57.75
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Onion,34.84
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Potato,24.68
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Gram,57.56
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Tur,69.58
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Urad,60.02
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Moong,74.62
2023-11-14,Meghalaya,84.66,Rabi,2270.98,48.82,Masur,57.0
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Onion,33.99
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Potato,14.55
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Gram,56.88
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Tur,75.57
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Urad,67.21
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Moong,80.44
2023-11-15,Meghalaya,36.87,Rabi,4649.04,19.08,Masur,56.81
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Onion,28.11
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Potato,17.1
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Gram,63.64
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Tur,60.58
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Urad,65.59
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Moong,86.83
2023-11-16,Meghalaya,23.78,Rabi,4901.7,48.22,Masur,61.72
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Onion,29.85
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Potato,17.28
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Gram,64.4
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Tur,75.32
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Urad,59.48
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Moong,77.12
2023-11-17,Meghalaya,73.17,Rabi,2968.55,42.19,Masur,58.93
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Onion,26.11
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Potato,19.82
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Gram,57.63
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Tur,66.13
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Urad,68.57
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Moong,78.55
2023-11-18,Meghalaya,38.75,Rabi,4707.01,17.34,Masur,51.86
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Onion,35.92
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Potato,27.44
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Gram,57.11
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Tur,58.25
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Urad,68.14
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Moong,72.59
2023-11-19,Meghalaya,66.33,Rabi,133.54,35.48,Masur,53.07
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Onion,30.93
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Potato,15.04
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Gram,61.74
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Tur,76.6
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Urad,56.98
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Moong,83.24
2023-11-20,Meghalaya,58.38,Rabi,2253.5,11.87,Masur,46.42
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Onion,25.04
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Potato,28.09
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Gram,61.83
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Tur,67.17
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Urad,61.14
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Moong,72.17
2023-11-21,Meghalaya,27.11,Rabi,4480.88,34.53,Masur,49.93
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Onion,28.24
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Potato,13.61
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Gram,59.83
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Tur,69.85
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Urad,72.32
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Moong,67.09
2023-11-22,Meghalaya,80.5,Rabi,1143.03,42.66,Masur,46.76
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Onion,27.01
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Potato,23.19
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Gram,63.53
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Tur,58.6
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Urad,66.61
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Moong,70.29
2023-11-23,Meghalaya,87.47,Rabi,4794.81,9.05,Masur,46.71
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Onion,31.81
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Potato,23.14
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Gram,60.3
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Tur,70.62
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Urad,66.94
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Moong,64.52
2023-11-24,Meghalaya,60.97,Rabi,300.41,39.41,Masur,56.67
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Onion,32.61
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Potato,23.02
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Gram,54.98
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Tur,72.29
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Urad,61.6
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Moong,74.33
2023-11-25,Meghalaya,46.9,Rabi,1361.48,1.41,Masur,51.49
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Onion,27.48
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Potato,22.09
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Gram,62.35
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Tur,79.82
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Urad,60.42
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Moong,77.91
2023-11-26,Meghalaya,30.19,Rabi,1640.58,34.46,Masur,56.51
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Onion,36.68
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Potato,20.42
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Gram,63.38
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Tur,68.29
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Urad,69.08
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Moong,80.99
2023-11-27,Meghalaya,67.31,Rabi,3777.81,4.93,Masur,65.77
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Onion,21.2
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Potato,26.38
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Gram,63.17
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Tur,71.52
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Urad,77.2
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Moong,78.29
2023-11-28,Meghalaya,71.57,Rabi,4394.74,40.91,Masur,53.97
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Onion,29.98
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Potato,17.83
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Gram,59.76
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Tur,70.88
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Urad,66.56
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Moong,75.82
2023-11-29,Meghalaya,69.86,Rabi,533.74,23.12,Masur,56.83
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Onion,31.02
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Potato,18.07
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Gram,59.61
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Tur,70.98
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Urad,68.41
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Moong,78.4
2023-11-30,Meghalaya,27.89,Rabi,4872.98,0.87,Masur,55.23
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Onion,15.2
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Potato,11.31
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Gram,59.12
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Tur,74.15
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Urad,60.45
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Moong,83.89
2023-12-01,Meghalaya,74.62,Rabi,729.66,4.76,Masur,57.07
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Onion,33.26
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Potato,22.59
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Gram,60.01
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Tur,67.0
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Urad,69.27
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Moong,72.07
2023-12-02,Meghalaya,20.34,Rabi,2242.23,34.66,Masur,56.57
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Onion,30.18
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Potato,14.9
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Gram,63.84
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Tur,71.56
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Urad,68.51
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Moong,86.25
2023-12-03,Meghalaya,76.98,Rabi,2219.88,31.87,Masur,60.25
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Onion,28.16
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Potato,18.21
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Gram,53.69
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Tur,66.99
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Urad,65.13
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Moong,75.34
2023-12-04,Meghalaya,80.21,Rabi,3710.48,28.22,Masur,53.32
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Onion,25.69
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Potato,17.55
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Gram,57.74
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Tur,65.32
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Urad,70.52
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Moong,77.19
2023-12-05,Meghalaya,52.86,Rabi,4603.79,33.63,Masur,62.78
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Onion,27.83
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Potato,17.1
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Gram,59.92
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Tur,59.26
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Urad,61.44
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Moong,76.42
2023-12-06,Meghalaya,48.13,Rabi,4111.93,34.27,Masur,58.81
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Onion,36.69
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Potato,25.56
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Gram,51.22
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Tur,65.1
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Urad,64.26
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Moong,72.89
2023-12-07,Meghalaya,57.07,Rabi,236.76,22.83,Masur,54.48
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Onion,33.69
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Potato,20.48
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Gram,68.17
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Tur,71.05
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Urad,57.17
2023-12-08,Meghalaya,84.12,Rabi,3140.63,18.56,Moong,76.14
